,tweets,sentiment
321,"['man', 'know', 'juggle', 'ball']",1
322,"['test', 'guy', 'ready', 'sex', 'consider', 'flirting']",0
323,"['retreat', 'gunsmith', 'day', 'like', 'today', 'happy', 'alive']",1
324,"['absolutely', 'love', 'laurie', 'hernandez', 'adorable', 'always', 'cheerful']",0
325,"['impractical', 'joker', 'practically', 'genius']",1
326,"['car', 'rental', 'make', 'realize', 'always', 'use']",0
327,"['windy', 'glad', 'ride', 'bike']",0
328,"['point', 'live', 'optimist', 'foolish', 'enough', 'believe', 'best', 'yet', 'come', 'peter', 'ustinov']",1
329,"['quite', 'response', 'retaliation', 'weiner', 'get', 'revenge', 'human', 'hillary', 'clam', 'dig']",0
330,"['ukulele', 'bag', 'fall', 'apart', 'well', 'least', 'life', 'yet', 'neutral', 'face']",1
331,"['brb', 'start', 'kill', 'random', 'white', 'people', 'normal', 'day', 'worry', 'though', 'white', 'safely', 'apprehend']",0
332,"['mention', 'high', 'school', 'age', 'daughter', 'joyous', 'occasion', 'college', 'bring', 'fear', 'trepidation']",1
333,"['talk', 'ask', 'thing', 'get', 'say', 'something', 'want', 'give', 'elated', 'start', 'conversation']",0
334,"['pretty', 'awful', 'look', 'historically']",0
335,"['aaa', 'cam', 'animate', 'proud', 'boy']",1
336,"['terrific', 'tuesday', 'crush', 'today', 'power', 'treat', 'internet', 'like', 'pizza']",0
337,"['watch', 'amaze', 'live', 'broadcast']",1
338,"['broken', 'policy', 'break', 'window', 'part', 'peck', 'order', 'politics', 'resist']",0
339,"['mate', 'thing', 'get', 'excite', 'profession', 'mad', 'client', 'say', 'opened', 'bowel', 'rejoice']",0
340,"['know', 'nervous', 'see']",0
341,"['worst', 'morgue', 'positive', 'reuters']",0
342,"['affliction', 'cure', 'shirt']",1
343,"['astor', 'lingua', 'obscure', 'article', 'always', 'delight']",1
344,"['feel', 'wrath', 'air', 'drop', 'pamphlet']",1
345,"['one', 'thing', 'attack', 'hat', 'bad', 'make', 'like', 'angry', 'vengeful', 'behavior', 'detest']",0
346,"['wow', 'right', 'need', 'help', 'get', 'laureliver', 'random', 'bitter', 'comic', 'random']",0
347,"['good', 'optimism', 'sir']",1
348,"['shy', 'girl', 'eyes', 'with', 'rolling', 'face']",0
349,"['pastor', 'foot', 'away', 'shoot', 'victim', 'protest', 'say', 'skeptical', 'official', 'story']",0
350,"['fear', 'usually', 'need', 'tim', 'ferry']",1
351,"['omg', 'beautiful', 'quote']",1
352,"['comment', 'sweet', 'make', 'people', 'realize', 'black', 'american', 'feel', 'way', 'face', 'flushed']",0
353,"['mmmm', 'kinda', 'sad', 'hope', 'shake', 'school']",0
354,"['every', 'day', 'think', 'always', 'neighbor', 'burn', 'pouting', 'garden', 'fire', 'face', 'with', 'house', 'medical', 'mask', 'bread']",0
355,"['fact', 'sometimes', 'get', 'furious', 'people', 'wrong', 'get', 'furious', 'fool']",0
356,"['happy', 'birthday', 'beautiful', 'cheerful', 'sister', 'ever', 'llnl', 'heart', 'popper', 'exclamation', 'hearts', 'two', 'party', 'heavy']",1
357,"['play', 'yung', 'fav', 'song', 'chaos', 'joy', 'face', 'tears', 'of', 'with']",1
358,"['still', 'pouting', 'flushed', 'face']",0
359,"['everyone', 'rag']",0
360,"['sometimes', 'get', 'mad', 'something', 'minuscule', 'try', 'ruin', 'somebodies', 'life', 'like', 'lose', 'job', 'like', 'get', 'federal', 'prison']",0
361,"['ref', 'favor', 'tonight']",0
362,"['top', 'bureaucrat', 'director', 'group', 'form', 'oppose', 'top', 'megaproject', 'never', 'dull']",0
363,"['watch', 'amaze', 'live', 'broadcast']",0
364,"['one', 'want', 'win', 'wild', 'card', 'play', 'cub', 'road']",0
365,"['amal', 'cooney', 'try', 'prosecute', 'crime', 'turn', 'world', 'upside', 'create']",0
366,"['danish', 'pastry', 'know', 'nightmare', 'old', 'boot', 'good', 'description']",0
367,"['watch', 'jubilant', 'scrum', 'end', 'day', 'remember', 'still', 'kid']",1
368,"['stop', 'press', 'say', 'propose', 'something', 'racist']",0
369,"['nin', ""o'brien"", 'suppose', 'sort', 'offensive', 'genius']",0
370,"['good', 'morning', 'chirpy', 'pensive', 'sister', 'perfect', 'day', 'however', 'dress', 'quarter', 'leaf', 'maple', 'moon', 'yang', 'yin', 'rose', 'first']",0
371,"['difference', 'someone', 'series', 'happy', 'unhappy', 'absolutely', 'amaze']",1
372,"['think', 'swallow', 'swift', 'photo', 'night', 'ago', 'see', 'since']",0
373,"['bret', 'point', 'cdna', 'balor', 'sting']",0
374,"['told', 'chiropractor', 'good', 'time', 'long', 'time', 'question', 'habit', 'yet', 'unnerve', 'doctor']",1
375,"['lady', 'gaga', 'fuck', 'follow', 'wait', 'day', 'age', 'fuck', 'happen', 'shake', 'thank', 'much', 'heart', 'red']",0
376,"['wish', 'could', 'convince', 'rest', 'child', 'fuck', 'preschool', 'elementary', 'school', 'fear', 'gun', 'violence']",0
377,"['beat', 'always', 'think', 'gryffindor', 'whole', 'new', 'world', 'fearful', 'face']",1
378,"['come', 'silly', 'clock', 'woke', 'happen']",0
379,"['they', 'substitute', 'hood', 'badge', 'gun', 'public', 'opinion', 'indictment', 'charlotte', 'police']",0
380,"['gruesome', 'threesome']",0
381,"['attempt', 'levity', 'winking', 'face']",0
382,"['awesome', 'odds', 'swap', 'neighbourhood']",1
383,"['think', 'get', 'fashion', 'police', 'involve']",0
384,"['congress', 'attend', 'mid-term', 'liveliness', 'differently', 'constraints']",0
385,"['wish', 'rich', 'dint', 'get', 'morning']",0
386,"['relentless', 'echo', 'chamber', 'negative', 'comment', 'lot', 'reverb', 'typical', 'bully', 'behavior']",0
387,"['thank', 'follow', 'good', 'webster', 'cheer', 'hassle']",0
388,"['gas', 'price', 'hilarious', 'cause', 'simultaneously', 'super', 'subsidise', 'taxed']",1
389,"['wow', 'look', 'bright']",1
390,"['induction', 'day', 'tomorrow', 'pizza', 'press']",0
391,"['people', 'much', 'negativity', 'fill', 'inside', 'always', 'happy', 'gloomy', 'world', 'someone', 'like', 'exists', 'lampoon']",0
392,"['something', 'make', 'excite', 'terrified', 'thrill', 'nervous', 'elate', 'like', 'kick', 'gut', 'need', 'word']",0
393,"['rodo', 'shock', 'absolutely', 'shock']",0
394,"['honestly', 'give', 'win', 'pine', 'worried', 'get', 'drunk', 'saturday', 'night', 'joy', 'face', 'tears', 'of', 'with']",1
395,"['easy', 'blow', 'run', 'play', 'create', 'seam', 'sea', 'burst']",0
396,"['decided', 'bit', 'lackadaisical', 'get', 'dressed', 'get', 'grocery']",0
397,"['optimism', 'lose', 'actually', 'compromise']",1
398,"['alright', 'say', 'cheerfully', 'try', 'make', 'moment', 'fun']",0
399,['follow'],0
400,"['might', 'get', 'donal', 'sure', 'cork', 'fiery', 'dopey', 'frank', 'cult']",0
401,"['say', 'get', 'reelect']",0
402,"['suck', 'borehole', 'hilarity', 'escape', 'say', 'weird', 'accurate']",0
403,"['texan', 'scar', 'bunch']",0
404,"['little', 'sister', 'sure', 'hold', 'grudge', 'joy', 'face', 'tears', 'of', 'with']",0
405,"['remind', 'twenty', 'plenty']",1
406,"['thank', 'say', 'others', 'afraid', 'say', 'carl', 'big', 'fan']",1
407,"['ppl', 'like', 'irritate', 'soul']",0
408,"['least', 'character', 'fast', 'furious', 'pump', 'adrenaline', 'franchise']",1
409,"['snapshot', 'back', 'constant', 'battle', 'see', 'get', 'ugly', 'snap', 'one', 'another', 'survival', 'joy', 'face', 'upside-down', 'tears', 'of', 'with']",0
410,"['rag', 'type', 'properly']",0
411,"['pakistan', 'continue', 'treat', 'matter', 'state', 'policy', 'say']",0
412,"['much', 'hair', 'nightmare', 'also', 'soft', 'guess', 'win', 'lose', 'situation']",1
413,"['whatever', 'sam', 'hold', 'tee', 'look', 'like', 'get', 'droop', 'joy', 'face', 'tears', 'of', 'with']",0
414,['also'],0
415,"['one', 'step', 'forward', 'two', 'step', 'backward', 'link', 'rogerfederershop', 'work', 'lose', 'hope', 'roger', 'lederer', 'new', 'webster', 'cold', 'sweat', 'face', 'mouth', 'with', '&', 'open']",0
416,"['pat', 'awesome', 'belichick', 'awesome']",0
417,"['join', 'put', 'phone', 'talk', 'rude', 'take', 'money', 'acc', 'willy-nilly']",0
418,[],0
419,"['truly', 'want', 'god', 'life', 'require', 'let', 'old', 'thing', 'allow', 'new', 'thing', 'flourish']",1
420,"['nawaz', 'sharif', 'get', 'funny', 'day', 'day']",1
421,"['scared', 'coworkers', 'submit', 'one', 'wardrobe', 'makeover', 'show']",0
422,"['cry', 'laughter']",0
423,"['high', 'fantasy', 'feel', 'like', 'could', 'make', 'melancholy', 'college', 'age', 'slice', 'life', 'thing', 'work']",1
424,"['take', 'number', 'madden', 'low', 'drop', 'people', 'unhappy']",0
425,"['mean', 'rioting', 'fire', 'start', 'business', 'burn', 'loot', 'asshole', 'create']",0
426,"['man', 'ofthe', 'helicopter', 'say', 'look', 'like', 'bad', 'dude', 'problem', 'see', 'black', 'see', 'bad']",0
427,"['pinafore', 'time', 'need', 'mirth']",0
428,"['grim', 'despair', 'feel', 'look', 'self', 'family', 'hubby', 'fought', 'year', 'country', 'work', 'year', 'govt']",0
429,"['yes', 'one', 'qualm', 'deeply', 'theological', 'issue', 'engage', 'theologically']",1
430,"['guy', 'date', 'yet', 'date', 'mack', 'north', 'ohio', 'bewdley']",0
431,"['turn', 'etc', 'listen', 'watch', 'objective']",0
432,"['like', 'talk', 'someone', 'make', 'laugh', 'laughter', 'best', 'medicine']",1
433,"['turkish', 'exhilaration', 'shade', 'disruptive', 'russian', 'visitor', 'twelvemonth', 'cobbler', 'nephalism']",0
434,"['quote_soup', 'happy', 'everything', 'good', 'see', 'good', 'side', 'everything']",1
435,"['afraid', 'give', 'good', 'great', 'john', 'rockefeller']",1
436,"['hahahaha', 'ridiculous', 'thank', 'joyous', 'evening']",1
437,"['week', 'full', 'monday', 'end']",0
438,"['personally', 'prefer', 'happy']",1
439,"['man', 'lose', 'may', 'actually', 'nervous', 'breakdown']",0
440,"['history', 'people', 'bully', 'one', 'make', 'three', 'post', 'attack']",0
441,"['never', 'end', 'moment', 'dire', 'small', 'spark', 'hope', 'relight', 'new', 'fire']",1
442,"['next', 'time', 'make', 'sure', 'everything', 'sparkle', 'clean']",1
443,"['hello', 'miss', 'lady', 'sure', 'today', 'bring', 'happiness', 'laughter', 'use', 'voice', 'also', 'make', 'laugh', 'god', 'know', 'need']",1
444,"['way', 'nice', 'job', 'elect', 'mayor', 'good', 'luck', 'future', 'attack']",0
445,"['pull', 'make', 'car', 'droplets', 'sweat', 'face', 'food', 'delicious', 'savouring']",0
446,"['beam', 'glee']",1
447,"['agree', 'offense', 'second', 'half', 'score', 'first', 'drive']",0
448,['feel'],0
449,"['george', 'establishment', 'unhappy', 'trump', 'campaign', 'brand', 'son', 'low', 'energy', 'could', 'beat', 'others', 'either']",0
450,"['day', 'next', 'week', 'catch', 'sauce', 'watch', 'heaviness']",0
451,"['gazza', 'block', 'carrick', 'shot', 'miss', 'sitter', 'memphis', 'ready', 'beside', 'surely', 'would', 'bury', 'good', 'start', 'lol']",1
452,"['order', 'last', 'night', 'pay', 'next', 'day', 'bother', 'fulfill', 'order', 'work', 'day', 'refund']",0
453,"['leg', 'shake', 'right']",0
454,"['carry', 'wayward', 'son', 'peace', 'lay', 'weary', 'head', 'rest', 'cry']",1
455,"['basically', 'dead', 'skin', 'peel', 'sound', 'grim', 'literally', 'get', 'rid', 'much', 'dead', 'skin', 'pore']",0
456,"['cyber', 'bully']",0
457,"['find', 'first', 'episodes', 'back', 'incredibly', 'funny', 'get', 'less', 'funny', 'stayed']",0
458,"['page', 'script', 'due', 'friday', 'class', 'say', 'could', 'thing']",0
459,"['riggs', 'dumb', 'hell', 'lollo']",0
460,"['steve', 'foot', 'feel', 'blush', 'sting', 'cheek', 'undress', 'thank', 'much', 'snap']",0
461,['bully'],0
462,"['hannah', 'week', 'survivor', 'find', 'buoyant', 'gen', 'millennial']",0
463,"['india', 'react', 'uri', 'attack']",0
464,"['want', 'saturday', 'want', 'good']",1
465,"['well', 'stock', 'finish', 'listed', 'living', 'room', 'move', 'around', 'new', 'edit', 'fitted', 'visit', 'law']",0
466,"['outrage', 'black', 'child', 'get', 'kill', 'crossfire', 'black', 'shoot']",0
467,"['rabid', 'dog', 'ridden', 'child', 'eat', 'flesh', 'one', 'fellow', 'limbs', 'adult']",0
468,"['american', 'school', 'lively']",1
469,"['watched', 'cobbler', 'load', 'season', 'gorge', 'pro', 'footballer', 'terrible']",0
470,"['right', 'reply', 'preach', 'human', 'right', 'country', 'global', 'epicentre']",0
471,"['half', 'past', 'midnight', 'loud', 'bang', 'front', 'door', 'tell', 'new', 'rape', 'case', 'edinburgh', 'today']",0
472,"['accept', 'challenge', 'feel', 'exhilaration', 'victory']",1
473,"['pugin', 'feel', 'acceptable', 'bomb', 'kill', 'aid', 'worker', 'soon', 'may', 'sit', 'table', 'trump']",0
474,"['hey', 'charge', 'credit', 'card', 'order', 'never', 'arrive', 'last', 'friday', 'chance', 'refund']",0
475,"['satan', 'room', 'wallah', 'dark', 'time', 'lamp', 'omg', 'satan']",0
476,"['people', 'get', 'start', 'much', 'drama', 'shoot', 'face', 'frowning']",0
477,"['miss', 'fact', 'swung', 'hit', 'sister', 'face', 'golf', 'club', 'previously', 'fit']",0
478,"['voodoo', 'poor', 'blue', 'bell']",0
479,"['best', 'revenge', 'massive', 'success']",1
480,"['love', 'talk']",1
481,"['usa', 'age', 'think', 'muslim', 'commit', 'due', 'get', 'mind']",1
482,"['angry', 'student', 'racist', 'teacher', 'stop', 'class', 'letting']",0
483,"['think', 'good', 'already', 'worry']",1
484,"['retire', 'minute', 'ago', 'blue', 'eyes', 'with', 'smiling', 'face']",1
485,"['dont', 'sad', 'btw', 'good', 'night', 'davina', 'sleep', 'lark']",1
486,"['ever', 'stay', 'hostel', 'overseas', 'frame', 'reference', 'movie', 'hostel', 'know']",0
487,"['frown', 'cup', 'cheek', 'hand', 'step', 'aside', 'angela', 'care', 'know', 'else']",0
488,"['avoid', 'hearty', 'basset', 'hound', 'time', 'present', 'time', 'american', 'brave', 'def']",0
489,"['con', 'blue', 'home', 'game', 'away', 'another', 'semi', 'love', 'wembley', 'away', 'day', 'anyone', 'home', 'please', 'ball', 'soccer']",1
490,"['thanks', 'reply', 'iron', 'shirt', 'love', 'meet', 'get', 'autograph', 'sadly', 'young', 'travel', 'joy', 'face', 'tears', 'of', 'with']",1
491,"['wine', 'drunk', 'bad', 'version', 'ffs', 'even', 'remember', 'see', 'basshunter']",0
492,"['bounty', 'hunter', 'thing', 'bite', 'lively']",0
493,"['guy', 'back', 'picture', 'hilarious']",1
494,"['forgot', 'eat', 'dinner', 'furious', 'everything', 'everyone']",0
495,"['feel', 'get', 'know', 'information', 'scar', 'might', 'bad', 'test', 'but', 'disappointed', 'relieved', 'face']",0
496,"['supine', 'piano', 'lip', 'part']",0
497,"['watch', 'follow', 'super', 'freaky', 'movie']",0
498,"['best', 'revenge', 'move', 'get', 'continue', 'succeed', 'never', 'give', 'someone', 'satisfaction', 'watch', 'suffer']",1
499,"['constantly', 'fuck', 'boil']",0
500,"['car', 'maria', 'bass', 'literally', 'shake', 'window', 'hard', 'rap', 'blast', 'one', 'talk', 'look', 'straight', 'ahead']",0
501,"['thanks', 'ryan', 'brad', 'scary', 'shit', 'first', 'episode', 'think', 'heart', 'make']",0
502,"['pay', 'chicken', 'even', 'get', 'dollar', 'customer', 'expressionless', 'face']",0
503,"['pakistan', 'lose', 'terribly', 'american', 'innervation', 'talk', 'stop']",0
504,"['car', 'rental', 'make', 'realize', 'always', 'use']",0
505,"['coworkers', 'happen', 'friend', 'mine', 'gun', 'instead', 'baby']",0
506,"['always', 'borrow', 'money', 'pessimist', 'eec', 'pay', 'back']",1
507,"['pax', 'enjoy']",0
508,"['wasteful', 'day', 'without']",1
509,"['condolence', 'george', 'family']",0
510,"['snap', 'seem', 'problem']",0
511,['likewise'],0
512,"['crossword', 'puzzle', 'oat', 'meal', 'solitary', 'respect', 'flat', 'portentous', 'nutrient', 'rootstock', 'scruple', 'failure']",0
513,"['gon', 'give', 'kkk', 'police', 'bitch', 'minimum', 'sentence', 'watch']",0
514,"['football', 'league', 'think', 'talk', 'manager', 'way', 'selection']",0
515,"['city', 'burn', 'head', 'regime', 'bombard', 'city', 'right']",0
516,"['terrible', 'job', 'exemplify', 'value', 'espouse', 'yesterday', 'lament', 'lose', 'generation', 'voter']",0
517,"['since', 'sober', 'life', 'hard']",1
518,"['wait', 'hour', 'call', 'back', 'cancel', 'order', 'place', 'already', 'spending', 'hour', 'phone']",0
519,"['feel', 'like', 'appendix', 'purpose']",0
520,"['profile', 'discourage', 'september', 'edt']",0
521,"['also', 'delay', 'angry', 'rolling', 'face', 'with', 'eyes']",0
522,"['police', 'manufacture', 'murder', 'wonder', 'carry', 'burner', 'maxlevelz']",0
523,"['dehydrate', 'exhaust', 'stress', 'still', 'bless']",1
524,"['need', 'band', 'together', 'apart', 'promote', 'hatred', 'fuel']",0
525,"['feel', 'like', 'bad', 'night', 'sleep', 'ever', 'great', 'ride', 'person', 'biking']",0
526,"['know', 'truth', 'public', 'figuring', 'word', 'mean', 'nothing']",0
527,"['decoration', 'jersey', 'already']",1
528,['serious'],0
529,"['fuck', 'dreadful', 'live', 'footy', 'match']",0
530,"['relentless', 'pipe', 'thirst']",0
531,"['because', 'distrust', 'life', 'argentina', 'lot', 'heart', 'president', 'worth', 'every', 'vote']",1
532,"['foam', 'lip', 'one', 'hips', 'one', 'many', 'great', 'lyric']",0
533,"['guess', 'must', 'really', 'pensive', 'whole', 'family', 'stay', 'poland', 'really', 'miss']",0
534,"['girl', 'earn', 'bonington', 'today', 'goal', 'waite', 'windsor', 'assist']",0
535,"['understand', 'concern', 'look', 'foundation', 'contribution']",0
536,"['someone', 'let', 'snake', 'house', 'bet', 'kill', 'bugger', 'get', 'hand']",0
537,"['would', 'intimidate', 'would', 'like', 'think', 'would', 'man', 'help']",0
538,"['fake', 'people', 'irritate']",0
539,"['protester', 'interested', 'reason', 'debate', 'get', 'demand', 'meet']",0
540,"['lunatic', 'asylum', 'place', 'optimism', 'flourish']",1
541,"['damn', 'god']",0
542,['bully'],0
543,"['nap', 'day', 'comfortable', 'sleep', 'night', 'never', 'comfortable']",0
544,"['claim', 'thing', 'could', 'scare', 'but', 'tough', 'ancestry']",0
545,"['appear', 'fire', 'alarm', 'disapprove', 'cook', 'style']",0
546,['extant'],1
547,"['relive', 'vega', 'heyday', 'rat', 'pack', 'tribute']",1
548,"['get', 'city', 'next', 'round', 'revenge']",0
549,"['big', 'bad']",0
550,"['wave', 'fiery', 'cross', 'kin']",1
551,"['sit', 'wrap', 'fluffy', 'blanket', 'incense', 'burn', 'listen', 'bon', 'iver', 'drinking', 'mull', 'wine']",0
552,"['hold', 'head', 'high', 'stay', 'unafraid', 'well', 'informed', 'business', 'deception']",1
553,"['petition', 'non', 'maghreb', 'poc', 'stop', 'buying', 'couscous', 'white', 'grocery', 'store', 'boil', 'couscous', 'trash']",0
554,"['thank', 'happy', 'birthday', 'well']",0
555,"['watch', 'amaze', 'live', 'broadcast']",0
556,"['ceremony', 'next', 'time', 'meet', 'involve', 'burn', 'something', 'possibly', 'booze', 'caffeine']",0
557,"['murder', 'mother']",0
558,"['metal', 'keep', 'young', 'spry', 'keep', 'hair', 'luxurious', 'yes', 'shut', 'listen']",1
559,"['really', 'love', 'customer', 'service', 'always', 'nice', 'helpful', 'cheerful']",1
560,"['dear', 'please', 'tell', 'bus', 'driver', 'obstruction', 'side', 'pull', 'oncoming', 'traffic', 'cause', 'vet', 'swerve', 'pouting', 'face']",0
