,tweet,emojis,hashtags,followers,likes,hour_sin,hour_cos,day_sin,day_cos,negative,positive
115,"['open', 'virus', 'erosion', 'back', 'month', 'the', 'never', 'serious', 'virus', 'care', 'butt', 'wan', 'cdu', 'bos', 'chancellor', 'quit', 'church', 'chancellor', 'end', 'ger', 'union', 'lose', 'election', 'close', 'till', 'may', 'pls']",[],4,7,small,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1,0
116,"['tell', 'play', 'soccer', 'touch', 'othersilly', 'want', 'start', 'soccer', 'may', 'good', 'start', 'tennis', 'golf', 'badminton', 'etc', 'fan', 'coursebut', 'since', 'politician', 'use', 'brainbut', 'care', 'next', 'soccer', 'player', 'rip', 'family', 'hell']","['eyes', 'tongue', '&', 'face', 'stuck-out', 'closed', 'with']",0,7,small,-0.9976687691905392,-0.06824241336467135,0.0,1.0,0,1
117,"['funny', 'soccer', 'season', 'coz', 'get', 'ovid', 'club', 'even', 'club', 'play', 'week', 'isolation', 'acer', 'stop', 'week', 'play', 'stop', 'week', 'church', 'mosque', 'open', 'may', 'close', 'back']",[],1,7,small,-0.9976687691905392,-0.06824241336467135,0.0,1.0,1,0
118,"['morning', 'exercise', 'back', 'dancer', 'need', 'handle', 'hit']","['fist', 'fire', 'raised', 'person', 'raising', 'hand']",1,6,high,0.9790840876823228,0.20345601305263397,1.2246467991473532e-16,-1.0,1,0
119,"['open', 'virus', 'erosion', 'back', 'month', 'the', 'never', 'serious', 'virus', 'care', 'butt', 'wan', 'cdu', 'bos', 'chancellor', 'quit', 'church', 'chancellor', 'end', 'ger', 'union', 'lose', 'election', 'close', 'till', 'may', 'pls']",[],4,7,small,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1,0
120,"['funny', 'soccer', 'season', 'coz', 'get', 'ovid', 'club', 'even', 'club', 'play', 'week', 'isolation', 'acer', 'stop', 'week', 'play', 'stop', 'week', 'church', 'mosque', 'open', 'may', 'close', 'back']",[],1,7,small,0.13616664909624665,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1,0
121,"['marlow', 'start', 'weekend', 'ice', 'marlow', 'gin', 'tonic', 'kiwi', 'slice', 'garnish', 'enjoy']",[],5,1573,small,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,1,0
122,"['move', 'berlin', 'bavaria', 'etc', 'like', 'silly', 'now', 'want', 'million', 'dead', 'nazi', 'jew', 'like', 'vip', 'hell', 'indeed', 'chancellor', 'and', 'yet', 'want', 'kill', 'folk', 'dunno', 'use', 'mask', 'dont', 'want', 'mask', 'must']",[],2,7,small,-0.1361666490962464,-0.9906859460363308,0.8660254037844386,0.5000000000000001,1,0
123,"['corona', 'kill', 'virus']","['medical', 'face', 'mask', 'with']",2,3533,high,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,1,0
124,"['look', 'great', 'read']",[],1,7734,small,-0.3984010898462412,-0.9172113015054532,-0.8660254037844385,-0.5000000000000004,1,0
125,"['still', 'open', 'time', 'home', 'decor', 'brighten', 'stay', 'home']",[],7,3847,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1,0
126,"['continue', 'order', 'book', 'mean', 'read', 'member', 'enjoy', 'discount', 'series', 'available', 'webster', 'access', 'discount', 'join', 'today']",[],1,6105,small,-0.9422609221188204,-0.3348796121709864,-0.8660254037844385,-0.5000000000000004,1,0
127,"['school', 'strike', 'week', 'today', 'plan', 'global', 'climate', 'strike', 'million', 'take', 'part', 'emergency', 'adapt', 'change', 'behaviour', 'climate', 'crisis', 'still', 'ongoing', 'must', 'fight', 'every', 'crisis']",[],3,2,high,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
128,"['stay', 'home', 'vienna']",[],1,2251,medium,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
129,"['announces', 'several', 'maison', 'atelier', 'across', 'france', 'produce', 'thousand', 'non', 'surgical', 'face', 'mask', 'donate', 'frontline', 'healthcare', 'worker', 'thank', 'hundred', 'artisan', 'volunteer']",[],2,34,high,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0,1
130,"['coastal', 'scene', 'stay', 'home', 'stay', 'safe', 'meditation', 'music', 'nature', 'sound', 'video']","['water', 'wave', 'tropical', 'film', 'tree', 'spiral', 'palm', 'shell', 'fish', 'projector']",10,25492,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1,0
131,"['hydrangea', 'flower', 'need', 'leave', 'home', 'stay', 'safe', 'meditation', 'music', 'earth', 'frequency', 'music']","['sunflower', 'film', 'blossom', 'rice', 'of', 'sheaf', 'projector', 'hibiscus']",10,25492,medium,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,1,0
132,"['corona', 'kill', 'virus']","['medical', 'face', 'mask', 'with']",2,93,high,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,1,0
133,"['check', 'exclusive', 'content', 'link']",[],5,42,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844385,-0.5000000000000004,1,0
134,"['first', 'lady', 'india', 'smt', 'save', 'kind', 'stitch', 'face', 'mask', 'shanti', 'heat', 'president', 'estate', 'new', 'delhi', 'make', 'small', 'contribution', 'fight', 'ovid']",[],1,597,small,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,1,0
135,"['management', 'family', 'may', 'check', 'detail', 'excite', 'maybe', 'see', 'similar', 'event', 'future']",[],9,7481,small,-0.7308359642781246,0.6825531432186536,-0.8660254037844385,-0.5000000000000004,1,0
136,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,0,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
137,"['check', 'coastal', 'carolina', 'woman', 'golf', 'team', 'member', 'tiffany', 'arazi', 'miss', 'glad', 'safe', 'home']",[],4,44,,-0.9790840876823228,0.20345601305263417,1.2246467991473532e-16,-1.0,1,0
138,"['sound', 'crash', 'wave', 'fresh', 'sea', 'breeze', 'follow', 'instagram', 'virtual', 'road', 'trip', 'along', 'east', 'coast', 'please', 'stay', 'safe', 'time', 'copper', 'coast', 'waterford', 'sineaddebuitleir']","['round', 'face', 'pushpin', 'heart-eyes', 'camera', 'flash', 'with', 'smiling', 'automobile']",2,4095,small,0.3984010898462418,-0.9172113015054528,-0.8660254037844385,-0.5000000000000004,0,1
139,"['get', 'work', 'format', 'read', 'perfect', 'look', 'something', 'pas']",[],10,21809,medium,-0.8878852184023751,0.46006503773115237,0.8660254037844387,-0.4999999999999998,1,0
140,"['abandon', 'starve', 'dog', 'rescue', 'get', 'forever', 'home', 'between', 'story', 'touch']","['crying', 'heart', 'face', 'red', 'house', 'dog', 'loudly']",14,599,high,0.8878852184023752,0.4600650377311522,0.8660254037844387,-0.4999999999999998,1,0
141,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,144,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
142,"['keep', 'race', 'fit', 'knockdown', 'look', 'sharp', 'stay', 'safe']","['thumbs', 'up', 'flexed', 'bread', 'biceps']",2,0,high,0.3984010898462418,-0.9172113015054528,0.8660254037844387,-0.4999999999999998,1,0
143,"['ancient', 'spiritual', 'value', 'system', 'upheld', 'saint', 'philosopher', 'monk', 'country', 'brutality', 'towards', 'attack', 'indian', 'culture', 'civilization', 'तऔषध', 'तऔषध']",[],7,0,high,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1,0
144,"['happy', 'quarantine', 'guy']","['sweat', 'droplets', 'heart', 'red']",1,642,high,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
145,"['reminder', 'trump', 'supporter', 'protest', 'stay', 'home', 'order']",[],9,8,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
146,"['hydrangea', 'flower', 'need', 'leave', 'home', 'stay', 'safe', 'meditation', 'music', 'earth', 'frequency', 'music']","['sunflower', 'film', 'blossom', 'rice', 'of', 'sheaf', 'projector', 'hibiscus']",10,416,medium,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,1,0
147,"['coastal', 'scene', 'stay', 'home', 'stay', 'safe', 'meditation', 'music', 'nature', 'sound', 'video']","['water', 'wave', 'tropical', 'film', 'tree', 'spiral', 'palm', 'shell', 'fish', 'projector']",10,416,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844386,0.5000000000000001,1,0
148,"['burial', 'disregard', 'ncc', 'guideline', 'tell', 'people', 'stay', 'home', 'sit']",[],0,928,high,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,1,0
149,"['channel', 'need', 'subscriber', 'find', 'get']","['fire', 'rocket']",14,511,small,0.9976687691905392,-0.06824241336467088,-0.8660254037844386,0.5000000000000001,1,0
150,"['good', 'morning', 'dear', 'alla', 'sweet', 'day']",[],1,20100,high,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,0,1
151,"['ovid', 'parody', 'distance', 'via', 'harrisfield', 'public', 'school', 'still', 'miss', 'distance', 'well', 'friend']",[],4,565,medium,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,1,0
152,"['time', 'everything', 'fall', 'place']","['folded', 'peace', 'hand', 'maple', 'symbol', 'om', 'victory', 'dove', 'hands', 'leaf']",9,3084,medium,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0,1
153,"['onlyfans', 'link', 'bio', 'also', 'premium', 'snapshot', 'girl', 'girl', 'video']","['food', 'savouring', 'face', 'delicious']",6,138,small,-0.8878852184023751,0.46006503773115237,0.8660254037844386,0.5000000000000001,1,0
154,"['via', 'sheep', 'horn', 'comb']",[],12,1114,small,-0.9976687691905392,-0.06824241336467135,0.0,1.0,1,0
155,"['yak', 'horn', 'comb', 'via']",[],11,1114,small,0.2697967711570243,0.9629172873477994,1.2246467991473532e-16,-1.0,1,0
156,"['wooden', 'comb', 'via']",[],11,1114,small,-0.8878852184023751,0.46006503773115237,0.0,1.0,1,0
157,"['work', 'commission', 'double', 'dog', 'portrait', 'video']","['palette', 'artist']",15,625,small,-0.9790840876823228,0.20345601305263417,1.2246467991473532e-16,-1.0,1,0
158,"['main', 'question', 'arises', 'day', 'best', 'way', 'spend', 'time', 'enthusiast', 'certain', 'skill', 'connection', 'good', 'news', 'interbase', 'ambassador', 'program', 'live']",[],4,2,medium,-0.1361666490962464,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,0,1
159,"['time', 'everything', 'fall', 'place']","['folded', 'peace', 'hand', 'maple', 'symbol', 'om', 'victory', 'dove', 'hands', 'leaf']",9,6652,medium,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0,1
160,"['time', 'everything', 'fall', 'place']","['folded', 'peace', 'hand', 'maple', 'symbol', 'om', 'victory', 'dove', 'hands', 'leaf']",9,201,medium,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0,1
161,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,0,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
162,"['public', 'health', 'update']",[],1,1036,high,0.13616664909624665,-0.9906859460363308,0.8660254037844387,-0.4999999999999998,1,0
163,"['remember', 'picture', 'take', 'need']",[],3,10343,high,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,1,0
164,"['tune', 'live', 'met']",[],1,23,small,-0.9422609221188204,-0.3348796121709864,0.8660254037844386,0.5000000000000001,0,1
165,"['life', 'surely', 'different', 'end', 'pandemic', 'prayer', 'supplication', 'support', 'needy', 'well', 'use', 'face', 'mask', 'wash', 'hand', 'observe', 'social', 'distance', 'let', 'avoid', 'infection', 'spread']",[],3,853,small,-0.3984010898462412,-0.9172113015054532,-0.8660254037844385,-0.5000000000000004,0,1
166,"['part', 'help', 'slow', 'spread', 'wash', 'hand', 'cough', 'elbow', 'practice', 'social', 'distancing']","['flexed', 'head', 'lamp', 'and', 'house', 'hands', 'speaking', 'biceps', 'couch', 'clapping']",4,329,high,-0.7308359642781246,0.6825531432186536,-0.8660254037844386,0.5000000000000001,1,0
167,"['take', 'fun', 'stand', 'naked', 'balcony', 'one', 'beach']","['eyes', 'joy', 'face', 'tears', 'of', 'rolling', 'with', 'eggplant']",5,67,high,-0.9790840876823228,0.20345601305263417,-0.8660254037844386,0.5000000000000001,1,0
168,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,0,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
169,"['good', 'morning', 'dear', 'alla', 'sweet', 'day']",[],1,37836,high,0.8878852184023752,0.4600650377311522,0.8660254037844386,0.5000000000000001,0,1
170,"['two', 'important', 'requisite', 'right', 'fingertip', 'still', 'feel', 'sick', 'tire', 'folk', 'pls', 'needful', 'entertain']","['eyes', 'prints', 'party', 'face', 'cat', 'kissing', 'heart-eyes', 'closed', 'popper', 'with', 'balloon', 'smiling', 'paw', 'grinning', 'sleeping']",2,37330,high,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,0,1
171,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,192,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
172,"['mega', 'knockdown', 'sale', 'select', 'item', 'mainly', 'discontinue', 'line', 'make', 'room', 'new', 'design', 'bags', 'price', 'one']","['shopping', 'bags']",4,11897,small,0.9422609221188205,-0.33487961217098616,0.8660254037844387,-0.4999999999999998,1,0
173,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,0,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
174,"['allkeyshop', 'smart', 'shopping', 'game']",[],7,866,medium,-0.816969893010442,-0.5766803221148672,-0.8660254037844386,0.5000000000000001,0,1
175,"['good', 'morning', 'erotic', 'art', 'fav', 'painter']","['palette', 'fire', 'skin', 'artist', 'party', 'man', 'light', 'tone', 'popper', 'collision']",6,734,small,0.8169698930104421,-0.5766803221148671,-2.4492935982947064e-16,1.0,0,1
176,"['time', 'everything', 'fall', 'place']","['folded', 'peace', 'hand', 'maple', 'symbol', 'om', 'victory', 'dove', 'hands', 'leaf']",9,1825,medium,0.9790840876823228,0.20345601305263397,-2.4492935982947064e-16,1.0,0,1
177,"['finish', 'shift', 'itu', 'hold', 'hand', 'die', 'man', 'distraught', 'relatives', 'visit', 'four', 'nurse', 'patient', 'tell', 'fuck', 'hard', 'sunny', 'outside', 'selfish', 'prick']",[],1,234,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844386,0.5000000000000001,1,0
178,"['feel', 'like', 'keep', 'try', 'happy', 'baby', 'even', 'koo', 'koo', 'try', 'let']",[],13,926,medium,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,1,0
179,"['time', 'crisis', 'get', 'fill', 'love', 'course', 'new', 'video', 'run', 'stay', 'safe']","['heart', 'pointing', 'backhand', 'right', 'man', 'bottle', 'woman', 'red', 'with', 'cork', 'popping', 'index']",7,11,medium,0.6310879443260526,-0.7757112907044199,1.2246467991473532e-16,-1.0,0,1
180,"['fancy', 'get', 'creative', 'weekend', 'look', 'fantasy', 'theme', 'artwork', 'new', 'series', 'start', 'monday', 'submit', 'image', 'knockdown', 'creation']",[],3,59511,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
181,"['collection', 'lighten', 'day', 'home', 'lovely', 'plush', 'young', 'korea', 'line', 'friend', 'online', 'store', 'global', 'available', 'today', 'line', 'friends', 'collection']",[],6,0,high,0.2697967711570243,0.9629172873477994,0.8660254037844387,-0.4999999999999998,0,1
182,"['idiotic', 'enough', 'defy', 'shelter', 'place', 'beach', 'attend', 'rally', 'something', 'else', 'proclaim', 'freedom', 'please', 'take', 'care', 'contract', 'virus', 'health', 'care', 'worker', 'put', 'risk', 'stupidity']",[],1,7579,medium,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1,0
183,"['join', 'next', 'week', 'may', 'perfect', 'friday', 'night', 'test', 'trivia', 'big', 'virtual', 'quiz', 'fun', 'raise', 'money', 'local', 'child', 'hospice', 'place', 'limit', 'grab']",[],3,65,small,-0.9790840876823228,0.20345601305263417,-0.8660254037844385,-0.5000000000000004,1,0
184,"['revisit', 'recent', 'popular', 'speaker', 'series', 'pamela', 'edmonds', 'kenneth', 'montague', 'murray', 'george', 'art', 'collect', 'broaden', 'perspective', 'collection', 'like', 'mcmaster', 'video']",[],4,6836,small,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,1,0
185,"['two', 'important', 'requisite', 'right', 'fingertip', 'still', 'feel', 'sick', 'tire', 'folk', 'pls', 'needful', 'entertain']","['eyes', 'prints', 'party', 'face', 'cat', 'kissing', 'heart-eyes', 'closed', 'popper', 'with', 'balloon', 'smiling', 'paw', 'grinning', 'sleeping']",2,436,high,0.9422609221188205,-0.33487961217098616,-0.8660254037844386,0.5000000000000001,0,1
186,"['time', 'crisis', 'need', 'culture', 'ever', 'enforce', 'barrier', 'virtual', 'travel', 'break', 'lore', 'amazing', 'wonder', 'gmt', 'every', 'day']","['calendar', 'spiral']",4,14,medium,-0.8878852184023751,0.46006503773115237,1.2246467991473532e-16,-1.0,1,0
187,"['matter', 'long', 'winter', 'spring', 'sure', 'follow', 'unknown', 'dear', 'lana', 'hope', 'sunny', 'day', 'come', 'soon', 'enjoy', 'beauty', 'nature', 'offer', 'patience', 'well', 'time', 'come']","['sun', 'tulip', 'blossom', 'fluttering', 'in', 'wind', 'cherry', 'hibiscus', 'leaf']",1,201,medium,0.730835964278124,0.6825531432186541,0.8660254037844386,0.5000000000000001,0,1
188,"['idiotic', 'enough', 'defy', 'shelter', 'place', 'beach', 'attend', 'rally', 'something', 'else', 'proclaim', 'freedom', 'please', 'take', 'care', 'contract', 'virus', 'health', 'care', 'worker', 'put', 'risk', 'stupidity']",[],1,1233,medium,-0.6310879443260528,-0.7757112907044198,0.0,1.0,1,0
189,"['korea', 'beloved', 'character', 'pengsoo', 'recreate', 'kim', 'taehyung', 'challenge', 'speak', 'volume', 'impact', 'taehyung', 'king', 'promotion']","['heart', 'purple']",1,9380,small,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,1,0
190,"['artist', 'create', 'available', 'download', 'exercise', 'imagination', 'get', 'creative', 'activity', 'artists', 'include', 'download', 'copy']",[],6,125,small,-0.816969893010442,-0.5766803221148672,-0.8660254037844385,-0.5000000000000004,1,0
191,"['fancy', 'get', 'creative', 'weekend', 'look', 'fantasy', 'theme', 'artwork', 'new', 'series', 'start', 'monday', 'submit', 'image', 'knockdown', 'creation']",[],3,1450,medium,0.13616664909624665,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
192,"['electricity', 'water', 'home']",[],1,471,high,-0.8878852184023751,0.46006503773115237,-0.8660254037844386,0.5000000000000001,1,0
193,"['survive', 'corona', 'virus', 'war', 'promise', 'life', 'delete', 'remain', 'number', 'life', 'live', 'good', 'night']","['suit', 'heart']",1,12258,high,-0.5195839500354343,0.8544194045464881,-0.8660254037844386,0.5000000000000001,0,1
194,"['get', 'ready', 'next', 'club', 'laura', 'next', 'week', 'thursday', 'april', 'short', 'video', 'laura', 'plain', 'equipment', 'need']",[],3,517,small,-0.1361666490962464,-0.9906859460363308,-0.8660254037844385,-0.5000000000000004,1,0
